uuid,location,quantity
A021219,012822,1.0
A021222,013021,7.0
A021224,012916,10.0
A021225,013021,2.0
A021227,012822,2.0
A021229,012822,3.0
A021233,012822,4.0
A021235,010104,4.0
A021236,012824,8.0
A021238,012824,2.0
A021240,012822,4.0
A021242,012822,2.0
A021246,050104,1.0
A021247,050104,1.0
A021249,050104,4.0
A021251,050104,4.0
A021253,012917,1.0
A021256,050104,2.0
A021258,050104,1.0
A021296,012822,2.0
A021298,012824,16.0
A021300,012822,2.0
A021302,012824,2.0
A021312,013021,1.0
A021314,013021,1.0
A021321,013021,1.0
A021322,010408,1.0
A021326,052021,2.0
A021332,052123,2.0
A021338,071413,6.0
A021350,052124,10.0
A021360,013021,1.0
A021361,012823,1.0
A021366,052024,3.0
A021367,013021,2.0
A021369,012916,2.0
A021373,012918,1.0
A021375,010105,12.0
A021380,012919,1.0
A021383,012917,3.0
A021393,030201,22.0
A021394,013021,2.0
A021395,013021,2.0
A021397,013021,1.0
A021402,012920,2.0
A021407,012918,2.0
A021411,012921,1.0
A021427,012921,4.0
A021433,012916,1.0
A021439,012822,1.0
A021447,010104,1.0
A021450,012917,1.0
A021457,012822,1.0
A021471,070519,1.0
A021474,013021,3.0
A021476,012922,2.0
A021477,013021,3.0
A021483,010104,3.0
A021486,013021,2.0
A021487,013021,3.0
A021520,013021,2.0
A021524,052119,2.0
A021525,052119,2.0
A021533,012923,2.0
A021542,071213,4.0
A021543,051935,5.0
A021546,052121,4.0
A021563,051319,1.0
A021570,012824,2.0
A021571,012922,1.0
A021572,012924,3.0
A021574,012924,4.0
A021575,013021,2.0
A021576,013021,4.0
A021578,013021,3.0
A021579,012918,1.0
A021580,013021,3.0
A021581,013021,3.0
A021582,013021,2.0
A021584,060101,4.0
A021585,013021,2.0
A021586,013021,2.0
A021587,012823,2.0
A021589,013021,3.0
A021593,013021,2.0
A021594,013021,2.0
A021597,013021,2.0
A021598,012919,3.0
A021599,013021,3.0
A021602,013021,6.0
A021603,013021,2.0
A021604,013021,2.0
A021606,012924,1.0
A021609,013021,1.0
A021610,012823,2.0
A021611,012918,3.0
A021612,013021,2.0
A021613,012920,3.0
A021614,013021,2.0
A021615,013021,2.0
A021617,010104,2.0
A021619,013021,1.0
A021625,012921,1.0
A021628,013021,1.0
A021632,012917,2.0
A021633,013021,7.0
A021634,013021,1.0
A021635,013023,4.0
A021646,013023,3.0
A021658,013023,6.0
A021659,013021,2.0
A021663,013021,2.0
A021671,013023,2.0
A021682,013023,1.0
A021694,052124,5.0
A021699,010409,2.0
A021701,013023,1.0
A021703,010105,8.0
A021716,012823,1.0
A021717,013021,12.0
A021722,012918,10.0
A021725,012919,2.0
A021728,013023,2.0
A021736,012823,2.0
A021738,010408,2.0
A021739,012919,2.0
A021743,071413,6.0
A021747,071315,1.0
A021748,071315,1.0
A021749,071317,2.0
A021751,071415,5.0
A021752,071513,7.0
A021753,071415,7.0
A021755,070509,1.0
A021756,071515,2.0
A021757,012920,2.0
A021761,010408,2.0
A021765,052125,4.0
A021777,013023,11.0
A021778,013023,57.0
A021779,013023,5.0
A021780,013023,3.0
A021781,013023,6.0
A021782,013023,10.0
A021795,013023,1.0
A021798,013023,2.0
A021799,012823,1.0
A021805,052126,2.0
A021805,052127,1.0
A021805,052321,3.0
A021806,080101,2.0
A021806,080401,18.0
A021810,052519,5.0
A021811,071515,3.0
A021816,071613,1.0
A021816,071713,1.0
A021816,072015,2.0
A021818,052319,2.0
A021820,400609,5.0
A021823,400611,1.0
A021823,400809,5.0
A021823,400811,4.0
A021825,012824,16.0
A021835,010408,2.0
A021853,070719,1.0
A021855,013023,1.0
A021866,013023,4.0
A021872,071313,2.0
A021880,013023,4.0
A021882,013023,1.0
A021885,012922,5.0
A021886,012919,3.0
A021887,013023,1.0
A021888,013023,1.0
A021890,052323,4.0
A021895,071317,5.0
A021896,013023,8.0
A021898,013023,6.0
A021905,032624,10.0
A021906,071813,10.0
A021910,013024,7.0
A021914,071517,2.0
A021916,052219,2.0
A021920,052125,2.0
A021922,013023,1.0
A021923,070607,7.0
A021924,052129,4.0
A021926,052324,8.0
A021932,013023,1.0
A021933,013024,4.0
A021934,071413,1.0
A021936,013024,2.0
A021937,070507,1.0
A021938,013024,3.0
A021939,052319,2.0
A021940,052124,1.0
A021945,052319,3.0
A021949,052126,1.0
A021962,013024,6.0
A021963,013023,1.0
A021966,013024,2.0
A021967,013023,2.0
A021968,013024,2.0
A021969,013024,24.0
A021970,400609,14.0
A021972,400609,10.0
A021978,013024,1.0
A021980,013024,2.0
A021981,012824,1.0
A021982,012923,1.0
A021983,012921,5.0
A021988,010408,1.0
A021990,070607,1.0
A021990,070705,2.0
A021990,070707,1.0
A021990,071101,4.0
A021995,013024,2.0
A021997,010104,1.0
A021998,012921,1.0
A021999,012920,1.0
A022000,013023,1.0
A022001,013024,1.0
A022003,013024,2.0
A022006,013017,2.0
A022007,012922,2.0
A022009,013021,2.0
A022010,013023,2.0
A022013,013024,1.0
A022017,050227,2.0
A022019,013019,2.0
A022020,013023,8.0
A022021,012922,1.0
A022022,010110,1.0
A022024,010408,1.0
A022025,013024,1.0
A022032,013024,2.0
A022033,020112,2.0
A022034,020112,3.0
A022035,020112,3.0
A022036,020112,8.0
A022037,013024,1.0
A022038,071415,4.0
A022045,071515,1.0
A022047,071517,1.0
A022050,050615,3.0
A022053,020112,3.0
A022057,020112,6.0
A022058,010104,1.0
A022060,010408,2.0
A022065,012923,4.0
A022070,012924,1.0
A022071,020112,3.0
A022073,020112,22.0
A022078,020112,1.0
A022081,020112,4.0
A022084,020112,2.0
A022088,013024,1.0
A022093,020112,1.0
A022097,012924,1.0
A022102,012916,5.0
A022103,020112,10.0
A022106,010408,7.0
A022109,012916,10.0
A022112,050726,2.0
A022116,020112,4.0
A022117,020112,2.0
A022119,051825,3.0
A022120,020112,13.0
A022122,012917,1.0
A022123,020112,1.0
A022130,012922,1.0
A022134,020112,74.0
A022139,020112,2.0
A022144,010408,1.0
A022150,052323,3.0
A022151,052326,2.0
A022152,010409,1.0
A022155,020112,1.0
A022156,020113,4.0
A022163,020112,1.0
A022167,020113,1.0
A022168,012919,2.0
A022169,020112,1.0
A022172,020113,1.0
A022173,020115,1.0
A022174,020115,2.0
A022180,010104,4.0
A022185,012921,1.0
A022186,020115,1.0
A022191,013024,2.0
A022198,020113,1.0
A022199,012520,2.0
A022200,020115,3.0
A022201,020115,3.0
A022202,020112,1.0
A022205,010104,1.0
A022207,020115,2.0
A022208,020113,1.0
A022209,020113,1.0
A022211,010104,2.0
A022220,020115,1.0
A022224,020115,1.0
A022226,010409,2.0
A022232,031205,1.0
A022234,020115,1.0
A022235,010409,1.0
A022237,010409,5.0
A022238,020115,1.0
A022239,020115,2.0
A022246,020115,2.0
A022247,020115,2.0
A022250,010409,1.0
A022252,013021,3.0
A022255,012923,3.0
A022257,020113,2.0
A022263,010106,6.0
A022265,020115,5.0
A022269,050724,1.0
A022272,020115,1.0
A022274,020115,1.0
A022275,010104,2.0
A022278,020115,2.0
A022280,020115,6.0
A022281,400609,4.0
A022282,020115,2.0
A022283,020113,1.0
A022285,020115,1.0
A022289,020115,1.0
A022292,020115,2.0
A022293,020115,1.0
A022294,071317,4.0
A022296,071321,2.0
A022299,050102,1.0
A022308,020115,1.0
A022313,051428,2.0
A022317,010104,2.0
A022328,020115,1.0
A022331,020115,4.0
A022333,020115,2.0
A022337,020115,4.0
A022338,020115,1.0
A022344,020115,2.0
A022345,020115,3.0
A022351,020115,4.0
A022354,020115,1.0
A022356,020115,4.0
A022361,010409,1.0
A022362,020113,1.0
A022365,020115,10.0
A022367,020115,1.0
A022369,020115,1.0
A022370,020115,2.0
A022371,010409,1.0
A022372,020115,2.0
A022378,020115,1.0
A022382,020115,1.0
A022383,020115,1.0
A022384,020115,4.0
A022385,020115,1.0
A022388,020115,2.0
A022389,020115,1.0
A022405,010409,1.0
A022408,012916,2.0
A022409,010408,2.0
A022410,020115,4.0
A022412,020115,7.0
A022413,020115,5.0
A022415,020115,2.0
A022416,020115,18.0
A022417,020115,4.0
A022418,012918,1.0
A022423,010409,2.0
A022429,020115,5.0
A022431,013017,3.0
A022434,020115,4.0
A022442,020115,2.0
A022446,020115,1.0
A022448,010409,2.0
A022465,020115,3.0
A022467,020115,1.0
A022468,020115,1.0
A022470,020115,14.0
A022472,020115,3.0
A022474,020115,5.0
A022475,020115,1.0
A022476,020115,2.0
A022478,020115,4.0
A022479,020115,3.0
A022480,012920,4.0
A022481,013019,3.0
A022482,020115,8.0
A022483,020115,6.0
A022484,020113,4.0
A022492,020115,1.0
A022494,020115,1.0
A022497,010104,1.0
A022502,010408,1.0
A022511,012917,1.0
A022513,020115,1.0
A022515,020115,3.0
A022523,020115,1.0
A022525,020115,1.0
A022527,020212,4.0
A022532,010409,1.0
A022533,020115,6.0
A022539,051924,2.0
A022541,010104,2.0
A022544,020115,6.0
A022545,010409,2.0
A022549,020115,1.0
A022555,050104,2.0
A022557,010104,2.0
A022560,051925,2.0
A022561,020116,6.0
A022565,020115,1.0
A022569,020115,4.0
A022570,020116,3.0
A022574,020117,4.0
A022579,010409,1.0
A022583,020116,2.0
A022585,020116,2.0
A022588,010104,2.0
A022597,020117,4.0
A022607,031405,2.0
A022611,020115,2.0
A022612,020116,9.0
A022613,012621,3.0
A022615,020116,316.0
A022616,010104,6.0
A022621,020117,10.0
A022622,020116,1.0
A022626,010409,1.0
A022629,020116,16.0
A022631,020117,10.0
A022632,020113,4.0
A022634,010112,2.0
A022636,012921,2.0
A022637,020118,3.0
A022642,020117,4.0
A022644,020115,7.0
A022645,010104,3.0
A022648,020115,4.0
A022649,020116,6.0
A022650,012922,1.0
A022651,010104,5.0
A022652,020117,84.0
A022657,060101,7.0
A022658,020118,2.0
A022660,060501,319.0
A022670,020118,2.0
A022678,010409,3.0
A022680,020117,1.0
A022686,010409,2.0
A022688,020118,2.0
A022692,020118,2.0
A022695,020213,2.0
A022696,020118,2.0
A022697,020116,2.0
A022700,020115,3.0
A022701,020117,2.0
A022704,020117,1.0
A022707,060101,7.0
A022711,060101,4.0
A022712,010409,1.0
A022713,020118,3.0
A022727,020118,1.0
A022734,060101,79.0
A022738,020118,1.0
A022748,010104,1.0
A022749,060101,174.0
A022756,020115,3.0
A022759,010409,1.0
A022762,020118,3.0
A022765,010409,2.0
A022768,010310,1.0
A022769,020118,2.0
A022770,020118,1.0
A022773,020118,4.0
A022774,020118,2.0
A022775,020118,4.0
A022778,020118,5.0
A022784,050327,3.0
A022785,020118,12.0
A022792,020118,2.0
A022793,020118,1.0
A022796,020118,2.0
A022797,020119,2.0
A022798,020119,2.0
A022799,020119,2.0
A022800,020119,2.0
A022801,020119,4.0
A022803,020119,2.0
A022808,020119,1.0
A022811,020119,1.0
A022812,020119,1.0
A022814,020119,2.0
A022825,020119,1.0
A022830,020119,1.0
A022838,020116,6.0
A022849,010409,5.0
A022864,020120,4.0
A022872,020120,2.0
A022874,020120,4.0
A022875,010409,7.0
A022878,010409,1.0
A022881,020118,1.0
A022883,020119,3.0
A022891,020121,16.0
A022895,020120,1.0
A022897,010409,2.0
A022902,020120,6.0
A022908,020120,2.0
A022910,010104,2.0
A022918,010104,3.0
A022922,020119,1.0
A022925,020119,1.0
A022936,020120,1.0
A022940,020120,1.0
A022944,010409,2.0
A022945,010409,6.0
A022946,020120,4.0
A022947,020122,1.0
A022948,020122,2.0
A022957,071319,2.0
A022959,080201,5.0
A022960,070801,2.0
A022962,070603,1.0
A022962,070704,1.0
A022962,070803,1.0
A022962,070805,3.0
A022962,070807,2.0
A022962,071201,8.0
A022964,070903,5.0
A022965,071713,1.0
A022965,071715,1.0
A022965,071717,1.0
A022965,071913,3.0
A022965,071917,1.0
A022965,072013,1.0
A022965,072113,3.0
A022965,072615,5.0
A022969,070904,1.0
A022970,070905,5.0
A022972,070509,3.0
A022972,070609,3.0
A022972,070611,1.0
A022972,070709,1.0
A022972,070711,4.0
A022972,070809,3.0
A022972,070811,3.0
A022972,070909,3.0
A022973,070809,1.0
A022977,080215,5.0
A022984,020122,6.0
A022997,020121,3.0
A022998,010409,2.0
A023001,020122,4.0
A023014,020122,4.0
A023015,010409,2.0
A023025,070909,1.0
A023025,070911,2.0
A023025,071011,2.0
A023028,072115,1.0
A023028,072215,1.0
A023028,072313,1.0
A023028,072413,1.0
A023028,072415,2.0
A023028,072513,1.0
A023028,072713,1.0
A023028,072813,1.0
A023028,072815,1.0
A023028,072913,1.0
A023028,072915,1.0
A023028,073013,1.0
A023028,073015,2.0
A023028,090113,1.0
A023028,090115,1.0
A023028,090213,1.0
A023028,090215,2.0
A023028,090313,1.0
A023028,090413,1.0
A023028,090415,1.0
A023028,090513,1.0
A023028,090515,1.0
A023028,090613,1.0
A023028,090615,2.0
A023028,090713,1.0
A023028,090715,2.0
A023028,090813,1.0
A023028,090815,1.0
A023028,090913,1.0
A023028,090915,2.0
A023028,091013,1.0
A023028,091015,2.0
A023028,091115,2.0
A023031,070907,3.0
A023035,071519,1.0
A023035,071613,1.0
A023035,071615,1.0
A023035,071713,2.0
A023035,071715,1.0
A023035,071815,1.0
A023035,071913,2.0
A023035,072015,2.0
A023035,072113,2.0
A023035,091315,14.0
A023036,070304,1.0
A023036,070403,1.0
A023036,070407,1.0
A023036,070505,1.0
A023036,071301,60.0
A023038,072115,1.0
A023040,070507,1.0
A023043,071501,14.0
A023044,072117,1.0
A023045,071009,3.0
A023053,071001,2.0
A023053,071003,3.0
A023053,071005,2.0
A023053,071007,2.0
A023053,071103,2.0
A023053,071104,3.0
A023053,071105,2.0
A023053,071203,4.0
A023055,070605,1.0
A023055,070701,1.0
A023055,070704,1.0
A023055,070705,1.0
A023055,070707,2.0
A023055,070803,1.0
A023055,071701,23.0
A023057,072117,1.0
A023057,072119,1.0
A023057,072213,2.0
A023057,072215,4.0
A023057,072315,3.0
A023057,072317,2.0
A023057,072319,1.0
A023057,072413,2.0
A023057,072415,1.0
A023057,072513,4.0
A023057,091215,9.0
A023062,071304,19.0
A023064,071107,9.0
A023065,072613,2.0
A023068,091415,15.0
A023070,091113,1.0
A023070,091213,1.0
A023070,091313,2.0
A023070,091513,2.0
A023070,091515,2.0
A023070,091615,2.0
A023070,091713,1.0
A023071,010409,1.0
A023073,072713,1.0
A023073,091715,3.0
A023074,091713,2.0
A023076,020122,1.0
A023088,020123,3.0
A023091,020122,2.0
A023092,020125,6.0
A023096,051535,3.0
A023097,020124,3.0
A023101,070715,2.0
A023105,010409,4.0
A023108,020126,1.0
A023111,020122,2.0
A023112,051929,2.0
A023113,020126,2.0
A023115,010409,1.0
A023117,020123,3.0
A023122,400409,3.0
A023125,080213,2.0
A023129,052719,3.0
A023131,072515,4.0
A023134,080213,3.0
A023134,080311,1.0
A023134,080313,2.0
A023134,080411,6.0
A023134,080413,5.0
A023137,070103,1.0
A023140,070315,1.0
A023141,070111,2.0
A023142,052131,16.0
A023143,051326,1.0
A023144,020212,5.0
A023147,051933,2.0
A023148,020123,3.0
A023149,020124,3.0
A023155,051329,4.0
A023158,010104,9.0
A023161,010410,1.0
A023166,052126,5.0
A023171,071519,3.0
A023182,080303,27.0
A023184,071205,12.0
A023187,070911,1.0
A023187,071209,6.0
A023190,091913,9.0
A023196,400611,4.0
A023197,091915,24.0
A023205,071323,1.0
A023206,020126,1.0
A023207,052325,1.0
A023211,020212,2.0
A023212,020125,2.0
A023213,020120,2.0
A023215,020119,2.0
A023216,010105,7.0
A023219,020123,1.0
A023220,020212,2.0
A023222,020124,1.0
A023228,010410,2.0
A023233,020123,3.0
A023234,020213,3.0
A023236,052326,4.0
A023238,020213,4.0
A023240,020123,1.0
A023242,020213,2.0
A023243,020125,1.0
A023245,020121,2.0
A023246,020126,1.0
A023247,010410,2.0
A023248,020126,2.0
A023252,020117,2.0
A023253,020126,3.0
A023254,020126,1.0
A023257,010410,2.0
A023258,020214,1.0
A023262,020214,2.0
A023263,020214,4.0
A023264,020214,2.0
A023269,020212,2.0
A023270,051425,1.0
A023277,072313,2.0
A023279,050421,2.0
A023286,020212,1.0
A023287,020212,4.0
A023302,010410,2.0
A023307,020214,9.0
A023308,020214,11.0
A023312,080213,2.0
A023322,020212,2.0
A023332,092015,5.0
A023333,052326,2.0
A023335,052023,1.0
A023337,020212,5.0
A023338,020212,2.0
A023343,020120,1.0
A023344,010410,1.0
A023353,071815,1.0
A023355,052327,2.0
A023357,020213,5.0
A023359,020214,1.0
A023360,072715,3.0
A023361,080313,5.0
A023362,020214,1.0
A023364,020214,3.0
A023368,020214,2.0
A023371,031405,1.0
A023371,031605,1.0
A023371,031805,3.0
A023372,020213,4.0
A023377,020214,2.0
A023378,072517,1.0
A023386,072717,1.0
A023387,052523,1.0
A023388,052524,1.0
A023388,052525,1.0
A023388,052723,2.0
A023389,052526,1.0
A023390,020214,2.0
A023391,020214,2.0
A023392,020215,5.0
A023393,072315,1.0
A023394,020215,3.0
A023395,020126,1.0
A023396,020215,2.0
A023398,052329,6.0
A023399,020215,2.0
A023400,052419,5.0
A023403,020215,10.0
A023404,060101,1.0
A023409,020215,3.0
A023410,020212,1.0
A023411,020215,1.0
A023413,052721,1.0
A023414,052523,6.0
A023415,020213,2.0
A023417,020215,9.0
A023419,020215,2.0
A023420,020216,2.0
A023421,020216,1.0
A023422,052724,2.0
A023423,020215,8.0
A023424,020216,4.0
A023426,020215,4.0
A023427,020215,2.0
A023428,020215,1.0
A023432,020215,1.0
A023433,020215,2.0
A023434,020214,2.0
A023435,020215,3.0
A023436,020215,2.0
A023439,020217,2.0
A023440,020215,2.0
A023441,052919,1.0
A023442,020217,2.0
A023443,072317,1.0
A023445,071117,3.0
A023446,020216,1.0
A023447,020216,1.0
A023448,020216,2.0
A023449,020215,2.0
A023450,020118,3.0
A023451,020217,2.0
A023458,070526,1.0
A023460,071109,3.0
A023462,020215,3.0
A023464,091113,1.0
A023464,092013,2.0
A023465,052526,1.0
A023466,052921,1.0
A023468,020215,10.0
A023470,013019,2.0
A023471,020122,2.0
A023475,020217,8.0
A023476,020217,1.0
A023479,020217,1.0
A023483,072517,1.0
A023484,072519,1.0
A023485,071515,1.0
A023486,020217,2.0
A023487,072321,1.0
A023488,072719,2.0
A023491,070919,1.0
A023493,072613,1.0
A023494,072715,1.0
A023495,020217,1.0
A023496,072521,1.0
A023498,010410,6.0
A023501,072713,1.0
A023502,072813,1.0
A023503,020123,3.0
A023504,020218,2.0
A023508,071913,1.0
A023509,072813,3.0
A023511,072815,2.0
A023512,020217,1.0
A023513,020217,1.0
A023516,052726,1.0
A023516,052923,1.0
A023518,052524,1.0
A023522,020219,1.0
A023524,020217,2.0
A023525,020215,1.0
A023526,020218,2.0
A023527,020218,1.0
A023528,020219,1.0
A023530,020219,1.0
A023531,020124,1.0
A023532,052525,1.0
A023533,020219,1.0
A023534,072815,1.0
A023535,020219,1.0
A023539,020218,2.0
A023540,020215,2.0
A023541,020219,1.0
A023542,052124,1.0
A023543,020217,1.0
A023547,020220,1.0
A023549,052725,3.0
A023551,020219,1.0
A023553,020220,1.0
A023556,020220,2.0
A023557,052924,6.0
A023558,020220,1.0
A023560,020216,1.0
A023561,020220,1.0
A023563,052024,2.0
A023565,020220,2.0
A023566,020220,1.0
A023567,020220,3.0
A023568,020221,4.0
A023569,020220,1.0
A023572,020221,1.0
A023575,020221,4.0
A023581,020217,2.0
A023582,020221,3.0
A023583,052619,4.0
A023584,020221,1.0
A023585,020221,1.0
A023586,020221,3.0
A023588,020221,4.0
A023589,052323,1.0
A023590,072815,2.0
A023591,052324,1.0
A023594,080511,1.0
A023595,072913,2.0
A023597,072913,2.0
A023598,071509,4.0
A023602,090113,2.0
A023604,073013,2.0
A023611,072913,1.0
A023614,080511,2.0
A023614,080611,2.0
A023615,080513,3.0
A023616,071303,2.0
A023617,071111,3.0
A023619,080305,3.0
A023621,091813,5.0
A023623,092113,1.0
A023623,092115,1.0
A023623,092213,1.0
A023623,092215,1.0
A023623,092313,1.0
A023623,092413,1.0
A023623,092515,1.0
A023623,092613,1.0
A023623,092615,1.0
A023623,092713,1.0
A023623,092715,1.0
A023623,092815,1.0
A023623,093013,1.0
A023623,093015,1.0
A023630,080611,1.0
A023634,090117,3.0
A023636,072815,1.0
A023637,071211,1.0
A023637,071309,2.0
A023637,071311,1.0
A023638,080315,3.0
A023642,090213,1.0
A023644,072915,2.0
A023647,090413,1.0
A023650,080713,1.0
A023651,090415,1.0
A023658,052529,3.0
A023662,400411,1.0
A023663,020222,3.0
A023666,052325,2.0
A023667,020217,1.0
A023668,020218,2.0
A023671,073013,2.0
A023672,010410,2.0
A023673,020315,20.0
A023674,072913,1.0
A023678,020222,2.0
A023681,020222,2.0
A023682,020219,3.0
A023689,010410,2.0
A023697,090613,1.0
A023697,090713,1.0
A023697,090813,1.0
A023697,090913,1.0
A023697,091013,1.0
A023697,091213,1.0
A023697,091413,1.0
A023697,091613,1.0
A023697,091815,2.0
A023697,100111,3.0
A023699,100215,3.0
A023701,071311,1.0
A023701,071409,1.0
A023703,092115,1.0
A023703,100315,4.0
A023704,080713,1.0
A023705,090313,2.0
A023706,072917,2.0
A023709,080811,1.0
A023710,100113,1.0
A023710,100313,1.0
A023712,092315,2.0
A023712,092415,2.0
A023712,100415,4.0
A023714,092513,1.0
A023715,071305,3.0
A023718,100213,2.0
A023720,092813,1.0
A023720,092913,1.0
A023720,092915,1.0
A023720,100413,3.0
A023721,100515,4.0
A023723,072919,1.0
A023729,080813,1.0
A023733,100111,3.0
A023734,073015,1.0
A023735,090215,2.0
A023740,071801,3.0
A023742,100513,3.0
A023743,070317,1.0
A023745,073015,2.0
A023748,090115,1.0
A023750,080413,1.0
A023752,092615,1.0
A023753,072121,1.0
A023754,080813,2.0
A023755,100613,2.0
A023756,090315,2.0
A023757,100615,2.0
A023757,100713,1.0
A023761,020222,2.0
A023763,020222,4.0
A023764,051524,1.0
A023766,020221,2.0
A023768,020222,2.0
A023769,090117,2.0
A023770,020222,2.0
A023772,020219,2.0
A023775,090513,2.0
A023777,020223,2.0
A023778,052727,2.0
A023785,020223,3.0
A023786,020221,3.0
A023788,020220,2.0
A023790,020223,2.0
A023791,052719,2.0
A023792,020222,2.0
A023794,072921,1.0
A023796,051926,4.0
A023799,020222,1.0
A023802,020222,1.0
A023804,020222,1.0
A023805,020222,2.0
A023807,020222,1.0
A023809,020223,6.0
A023811,020223,2.0
A023815,020223,3.0
A023824,020221,4.0
A023827,020222,1.0
A023831,080911,1.0
A023833,071411,2.0
A023835,401205,1.0
A023836,081011,2.0
A023841,080911,3.0
A023842,081013,2.0
A023842,081113,1.0
A023854,070805,4.0
A023860,090613,3.0
A023862,070905,6.0
A023863,050931,2.0
A023864,100713,2.0
A023865,091515,2.0
A023867,100715,1.0
A023867,100813,1.0
A023867,100815,1.0
A023867,100913,1.0
A023872,090315,2.0
A023876,100715,3.0
A023878,092213,5.0
A023881,020223,1.0
A023882,020224,5.0
A023884,020223,2.0
A023885,020224,5.0
A023886,020223,2.0
A023890,070807,1.0
A023890,070901,1.0
A023890,070904,1.0
A023890,071001,1.0
A023890,071003,2.0
A023890,071005,2.0
A023890,071007,2.0
A023890,071101,3.0
A023890,071104,3.0
A023890,071105,1.0
A023890,071107,4.0
A023890,071201,2.0
A023890,071205,2.0
A023890,071207,3.0
A023890,071303,2.0
A023890,071305,2.0
A023890,071307,4.0
A023890,071401,7.0
A023890,071403,12.0
A023890,071703,12.0
A023895,080105,6.0
A023896,010411,8.0
A023897,020223,6.0
A023898,020223,7.0
A023899,071511,2.0
A023901,071011,1.0
A023901,071409,1.0
A023901,071909,4.0
A023903,050729,2.0
A023905,020224,2.0
A023907,090131,1.0
A023909,090131,1.0
A023910,090131,18.0
A023913,071109,1.0
A023914,071405,5.0
