"location","aisle","bay","loclevel","x_length","y_width","z_height","heightfromfloor","attractiveness","distance_from_io_to_aisle","fetch_tool","putaway_zone","fetch_zone","volume","available_volume"
"010908","01",9,8,14.34375,-24.798750000000002,1.9999999999999998,1.9999999999999998,0.0004914490929385524,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.8636132812499998,0.8636132812499998
"010909","01",9,9,11.475,-24.798750000000002,2.425,2.425,0.0004065373234294066,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.690890625,0.690890625
"010910","01",9,10,11.475,-24.798750000000002,2.8499999999999996,2.8499999999999996,0.0003466446316229166,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.690890625,0.690890625
"010911","01",9,11,11.475,-24.798750000000002,3.2749999999999995,3.2749999999999995,0.0003021331735048846,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.690890625,0.690890625
"010912","01",9,12,11.475,-24.798750000000002,3.6999999999999993,3.6999999999999993,0.00026775204420318506,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.690890625,0.690890625
"010913","01",9,13,4.78125,-24.798750000000002,4.35,4.35,0.00022806063790270877,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",1.3208203125,1.3208203125
"011001","01",10,1,11.475,-24.798750000000002,0.0,0.25,0.021610524325346443,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.48768749999999994,0.48768749999999994
"011002","01",10,2,13.240384615384617,-24.798750000000002,0.0,0.55,0.02081636166026497,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.5627163461538461,0.5627163461538461
"011003","01",10,3,11.475,-24.798750000000002,0.0,0.8499999999999999,0.021610524325346443,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.48768749999999994,0.48768749999999994
"011004","01",10,4,13.240384615384617,-24.798750000000002,0.0,1.15,0.02081636166026497,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.5627163461538461,0.5627163461538461
"011005","01",10,5,11.475,-24.798750000000002,0.0,1.45,0.021610524325346443,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.48768749999999994,0.48768749999999994
"011006","01",10,6,14.34375,-24.798750000000002,0.0,1.75,0.02034898509436842,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.6096093749999999,0.6096093749999999
"011007","01",10,7,11.475,-24.798750000000002,2.175,2.175,0.00045252989667045475,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.690890625,0.690890625
"011008","01",10,8,15.647727272727273,-24.798750000000002,2.6,2.6,0.0003795356286699316,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.9421235795454543,0.9421235795454543
"011009","01",10,9,11.475,-24.798750000000002,3.025,3.025,0.00032681887983645986,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.690890625,0.690890625
"011010","01",10,10,12.170454545454545,-24.798750000000002,3.4499999999999997,3.4499999999999997,0.0002869606171661994,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.9421235795454543,0.9421235795454543
"011011","01",10,11,11.475,-24.798750000000002,3.8749999999999996,3.8749999999999996,0.00025576764021421823,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.690890625,0.690890625
"011012","01",10,12,13.387500000000001,-24.798750000000002,4.3,4.3,0.00023069121721048757,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",1.0363359375,1.0363359375
"011013","01",10,13,11.475,-24.798750000000002,4.95,4.95,0.00020060990426143082,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",1.0566562499999999,1.0566562499999999
"011015","01",10,15,11.475,-24.798750000000002,5.6000000000000005,5.6000000000000005,0.00017746862742879679,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",1.0566562499999999,1.0566562499999999
"011017","01",10,17,11.475,-24.798750000000002,6.250000000000001,6.250000000000001,0.0001591140845997654,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",1.0566562499999999,1.0566562499999999
"011019","01",10,19,11.475,-24.798750000000002,6.900000000000001,6.900000000000001,0.00014420029132063852,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",1.0566562499999999,1.0566562499999999
"011021","01",10,21,11.475,-24.798750000000002,7.550000000000002,7.550000000000002,0.0001318426543617917,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",1.0566562499999999,1.0566562499999999
"011023","01",10,23,11.475,-24.798750000000002,8.200000000000003,8.200000000000003,0.00012143587601336336,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",1.0566562499999999,1.0566562499999999
"011024","01",10,24,11.475,-24.798750000000002,8.65,8.65,0.00011514371590936405,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.73153125,0.73153125
"011025","01",10,25,11.475,-24.798750000000002,9.1,9.1,0.00010947148671447196,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.73153125,0.73153125
"011026","01",10,26,11.475,-24.798750000000002,9.549999999999999,9.549999999999999,0.0001043318723828187,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.73153125,0.73153125
"011027","01",10,27,11.475,-24.798750000000002,9.999999999999998,9.999999999999998,9.965321925364973e-05,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.73153125,0.73153125
"011101","01",11,1,14.025,-24.798750000000002,0.0,0.25,0.02048183517243145,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.39015,0.39015
"011102","01",11,2,15.026785714285714,-24.798750000000002,0.0,0.55,0.020070030069205765,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.4180178571428571,0.4180178571428571
"011103","01",11,3,14.025,-24.798750000000002,0.0,0.8499999999999999,0.02048183517243145,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.325125,0.325125
"011104","01",11,4,14.025,-24.798750000000002,0.0,1.15,0.02048183517243145,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.325125,0.325125
"011105","01",11,5,12.294642857142858,-24.798750000000002,0.0,1.45,0.0212344012467627,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.3483482142857143,0.3483482142857143
"011106","01",11,6,12.294642857142858,-24.798750000000002,0.0,1.75,0.0212344012467627,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.3483482142857143,0.3483482142857143
"011107","01",11,7,14.025,-24.798750000000002,2.075,2.075,0.00047397885698813693,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.4226625,0.4226625
"011108","01",11,8,17.53125,-24.798750000000002,2.4000000000000004,2.4000000000000004,0.00041071156291664756,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.528328125,0.528328125
"011109","01",11,9,14.025,-24.798750000000002,3.0500000000000003,3.0500000000000003,0.000324170255839218,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.845325,0.845325
"011110","01",11,10,14.025,-24.798750000000002,3.5000000000000004,3.5000000000000004,0.00028290153718086496,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.4876875,0.4876875
"011111","01",11,11,14.025,-24.798750000000002,3.95,3.95,0.00025095370249250356,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.4876875,0.4876875
"011112","01",11,12,14.025,-24.798750000000002,4.3,4.3,0.00023069121721048757,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.3793125,0.3793125
"011113","01",11,13,7.96875,-24.798750000000002,4.6499999999999995,4.6499999999999995,0.00021345634110750227,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.474140625,0.474140625
"011114","01",11,14,1.9125,-24.798750000000002,4.999999999999999,4.999999999999999,0.00019861767066657832,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011115","01",11,15,1.9125,-24.798750000000002,5.349999999999999,5.349999999999999,0.00018570796169494733,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011116","01",11,16,1.9125,-24.798750000000002,5.699999999999998,5.699999999999998,0.00017437403535738727,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011117","01",11,17,1.9125,-24.798750000000002,6.049999999999998,6.049999999999998,0.0001643439727566997,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011118","01",11,18,1.9125,-24.798750000000002,6.399999999999998,6.399999999999998,0.00015540501558032417,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011119","01",11,19,1.9125,-24.798750000000002,6.749999999999997,6.749999999999997,0.00014738830683813582,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011120","01",11,20,1.9125,-24.798750000000002,7.099999999999997,7.099999999999997,0.0001401581228902918,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011121","01",11,21,1.9125,-24.798750000000002,7.449999999999997,7.449999999999997,0.0001336041266306593,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011122","01",11,22,1.9125,-24.798750000000002,7.799999999999996,7.799999999999996,0.00012763569708794376,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011123","01",11,23,1.9125,-24.798750000000002,8.149999999999995,8.149999999999995,0.00012217771389919644,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011124","01",11,24,1.9125,-24.798750000000002,8.499999999999995,8.499999999999995,0.00011716737901992131,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011125","01",11,25,1.9125,-24.798750000000002,8.849999999999994,8.849999999999994,0.00011255178965083487,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011126","01",11,26,1.9125,-24.798750000000002,9.199999999999994,9.199999999999994,0.00010828606308285826,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011127","01",11,27,1.9125,-24.798750000000002,9.549999999999994,9.549999999999994,0.00010433187238281876,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011128","01",11,28,1.9125,-24.798750000000002,9.899999999999993,9.899999999999993,0.00010065629160328997,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011129","01",11,29,1.9125,-24.798750000000002,10.249999999999993,10.249999999999993,9.723087678307762e-05,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011130","01",11,30,1.9125,-24.798750000000002,10.599999999999993,10.599999999999993,9.403092841789796e-05,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011201","01",12,1,14.025,-24.798750000000002,0.0,0.25,0.02048183517243145,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.48768749999999994,0.48768749999999994
"011202","01",12,2,16.18269230769231,-24.798750000000002,0.0,0.55,0.01961498056419474,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.5627163461538461,0.5627163461538461
"011203","01",12,3,14.025,-24.798750000000002,0.0,0.8499999999999999,0.02048183517243145,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.48768749999999994,0.48768749999999994
"011204","01",12,4,16.18269230769231,-24.798750000000002,0.0,1.15,0.01961498056419474,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.5627163461538461,0.5627163461538461
"011205","01",12,5,14.025,-24.798750000000002,0.0,1.45,0.02048183517243145,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.48768749999999994,0.48768749999999994
"011206","01",12,6,17.53125,-24.798750000000002,0.0,1.75,0.01910949742021785,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.6096093749999999,0.6096093749999999
"011207","01",12,7,14.025,-24.798750000000002,2.175,2.175,0.00045252989667045475,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.690890625,0.690890625
"011208","01",12,8,19.125,-24.798750000000002,2.6,2.6,0.0003795356286699316,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.9421235795454543,0.9421235795454543
"011209","01",12,9,14.025,-24.798750000000002,3.025,3.025,0.00032681887983645986,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.690890625,0.690890625
"011210","01",12,10,15.647727272727273,-24.798750000000002,3.4499999999999997,3.4499999999999997,0.0002869606171661994,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.9421235795454543,0.9421235795454543
"011211","01",12,11,14.025,-24.798750000000002,3.8749999999999996,3.8749999999999996,0.00025576764021421823,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.690890625,0.690890625
"011212","01",12,12,17.2125,-24.798750000000002,4.3,4.3,0.00023069121721048757,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",1.0363359375,1.0363359375
"011213","01",12,13,14.025,-24.798750000000002,4.95,4.95,0.00020060990426143082,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",1.0566562499999999,1.0566562499999999
"011215","01",12,15,14.025,-24.798750000000002,5.6000000000000005,5.6000000000000005,0.00017746862742879679,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",1.0566562499999999,1.0566562499999999
"011217","01",12,17,14.025,-24.798750000000002,6.250000000000001,6.250000000000001,0.0001591140845997654,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",1.0566562499999999,1.0566562499999999
"011219","01",12,19,14.025,-24.798750000000002,6.900000000000001,6.900000000000001,0.00014420029132063852,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",1.0566562499999999,1.0566562499999999
"011221","01",12,21,14.025,-24.798750000000002,7.550000000000002,7.550000000000002,0.0001318426543617917,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",1.0566562499999999,1.0566562499999999
"011223","01",12,23,14.025,-24.798750000000002,8.200000000000003,8.200000000000003,0.00012143587601336336,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",1.0566562499999999,1.0566562499999999
"011224","01",12,24,14.025,-24.798750000000002,8.65,8.65,0.00011514371590936405,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.73153125,0.73153125
"011225","01",12,25,14.025,-24.798750000000002,9.1,9.1,0.00010947148671447196,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.73153125,0.73153125
"011226","01",12,26,14.025,-24.798750000000002,9.549999999999999,9.549999999999999,0.0001043318723828187,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.73153125,0.73153125
"011227","01",12,27,14.025,-24.798750000000002,9.999999999999998,9.999999999999998,9.965321925364973e-05,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.73153125,0.73153125
"011301","01",13,1,16.575000000000003,-24.798750000000002,0.0,0.25,0.019465193800335776,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.39015,0.39015
"011302","01",13,2,17.758928571428573,-24.798750000000002,0.0,0.55,0.019026715547204944,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.4180178571428571,0.4180178571428571
"011303","01",13,3,16.575000000000003,-24.798750000000002,0.0,0.8499999999999999,0.019465193800335776,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.325125,0.325125
"011304","01",13,4,16.575000000000003,-24.798750000000002,0.0,1.15,0.019465193800335776,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.325125,0.325125
"011305","01",13,5,15.026785714285714,-24.798750000000002,0.0,1.45,0.020070030069205765,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.3483482142857143,0.3483482142857143
"011306","01",13,6,15.026785714285714,-24.798750000000002,0.0,1.75,0.020070030069205765,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.3483482142857143,0.3483482142857143
"011307","01",13,7,16.575000000000003,-24.798750000000002,2.075,2.075,0.00047397885698813693,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.4226625,0.4226625
"011308","01",13,8,20.71875,-24.798750000000002,2.4000000000000004,2.4000000000000004,0.00041071156291664756,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.528328125,0.528328125
"011309","01",13,9,16.575000000000003,-24.798750000000002,3.0500000000000003,3.0500000000000003,0.000324170255839218,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.845325,0.845325
"011310","01",13,10,16.575000000000003,-24.798750000000002,3.5000000000000004,3.5000000000000004,0.00028290153718086496,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.4876875,0.4876875
"011311","01",13,11,16.575000000000003,-24.798750000000002,3.95,3.95,0.00025095370249250356,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.4876875,0.4876875
"011312","01",13,12,16.575000000000003,-24.798750000000002,4.3,4.3,0.00023069121721048757,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.3793125,0.3793125
"011313","01",13,13,11.15625,-24.798750000000002,4.6499999999999995,4.6499999999999995,0.00021345634110750227,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.474140625,0.474140625
"011314","01",13,14,5.737500000000001,-24.798750000000002,4.999999999999999,4.999999999999999,0.00019861767066657832,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011315","01",13,15,5.737500000000001,-24.798750000000002,5.349999999999999,5.349999999999999,0.00018570796169494733,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011316","01",13,16,5.737500000000001,-24.798750000000002,5.699999999999998,5.699999999999998,0.00017437403535738727,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011317","01",13,17,5.737500000000001,-24.798750000000002,6.049999999999998,6.049999999999998,0.0001643439727566997,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011318","01",13,18,5.737500000000001,-24.798750000000002,6.399999999999998,6.399999999999998,0.00015540501558032417,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011319","01",13,19,5.737500000000001,-24.798750000000002,6.749999999999997,6.749999999999997,0.00014738830683813582,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011320","01",13,20,5.737500000000001,-24.798750000000002,7.099999999999997,7.099999999999997,0.0001401581228902918,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011321","01",13,21,5.737500000000001,-24.798750000000002,7.449999999999997,7.449999999999997,0.0001336041266306593,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011322","01",13,22,5.737500000000001,-24.798750000000002,7.799999999999996,7.799999999999996,0.00012763569708794376,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011323","01",13,23,5.737500000000001,-24.798750000000002,8.149999999999995,8.149999999999995,0.00012217771389919644,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011324","01",13,24,5.737500000000001,-24.798750000000002,8.499999999999995,8.499999999999995,0.00011716737901992131,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011325","01",13,25,5.737500000000001,-24.798750000000002,8.849999999999994,8.849999999999994,0.00011255178965083487,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011326","01",13,26,5.737500000000001,-24.798750000000002,9.199999999999994,9.199999999999994,0.00010828606308285826,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011327","01",13,27,5.737500000000001,-24.798750000000002,9.549999999999994,9.549999999999994,0.00010433187238281876,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011328","01",13,28,5.737500000000001,-24.798750000000002,9.899999999999993,9.899999999999993,0.00010065629160328997,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011329","01",13,29,5.737500000000001,-24.798750000000002,10.249999999999993,10.249999999999993,9.723087678307762e-05,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011330","01",13,30,5.737500000000001,-24.798750000000002,10.599999999999993,10.599999999999993,9.403092841789796e-05,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"011401","01",14,1,16.575000000000003,-24.798750000000002,0.0,0.25,0.019465193800335776,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.48768749999999994,0.48768749999999994
"011403","01",14,3,16.575000000000003,-24.798750000000002,0.0,0.55,0.019465193800335776,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.48768749999999994,0.48768749999999994
"011405","01",14,5,16.575000000000003,-24.798750000000002,0.0,0.8499999999999999,0.019465193800335776,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.48768749999999994,0.48768749999999994
"011407","01",14,7,16.575000000000003,-24.798750000000002,1.275,1.275,0.0007634760683654646,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.690890625,0.690890625
"011408","01",14,8,22.602272727272727,-24.798750000000002,1.7,1.7,0.0005764357393040547,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.9421235795454543,0.9421235795454543
"011409","01",14,9,16.575000000000003,-24.798750000000002,2.125,2.125,0.0004630061018416647,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.690890625,0.690890625
